order_number,customer_state,index,order_number,employee_id,employee_name,employee_job_title,order_date,order_type,customer_type,cust_id,customer_name,prod_category,prod_number,prod_name,quantity,price,order_total
1103085,Maryland,652,1103085,900012995,Brenda Albury,Senior Sales Representative,3/6/2019,Retail,Individual,3209,Arluene Kolis,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,2,$70.00 ,140.0
1103091,District of Columbia,653,1103091,900012995,Brenda Albury,Senior Sales Representative,3/7/2019,Retail,Individual,1993,Daisie Connelly,Gift Basket,GB101,Infused EVOO Gift Basket,1,$75.00 ,75.0
1103100,District of Columbia,654,1103100,900012995,Brenda Albury,Senior Sales Representative,3/8/2019,Retail,Individual,2695,Nevil Webberley,Bath products,BP505,Vanilla and Olive Oil Lotion,2,$9.99 ,19.98
1103136,Maryland,655,1103136,900012995,Brenda Albury,Senior Sales Representative,3/14/2019,Retail,Individual,3010,Niles Aaron,Bath products,BP300,Mandarin and Olive Body Soap,4,$7.45 ,29.8
1103145,Virginia,656,1103145,900012995,Brenda Albury,Senior Sales Representative,3/16/2019,Retail,Individual,4064,Rudy Terzi,Gift Basket,GB300,Deluxe Bath Gift Basket,4,$115.00 ,460.0
1103181,Tennessee,657,1103181,900012995,Brenda Albury,Senior Sales Representative,3/20/2019,Retail,Individual,3069,Siouxie Chattington,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,4,$123.00 ,492.0
1103222,Kentucky,658,1103222,900012995,Brenda Albury,Senior Sales Representative,3/24/2019,Retail,Individual,4117,Renato Wadeling,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,1,$234.00 ,234.0
1103223,Tennessee,659,1103223,900012995,Brenda Albury,Senior Sales Representative,3/25/2019,Retail,Individual,3413,Hendrika Tidman,Bath products,BP101,Lavender and Olive Bath Salts,2,$8.50 ,17.0
1103304,Virginia,660,1103304,900012995,Brenda Albury,Senior Sales Representative,4/6/2019,Wholesale,Business,2998,Russel Group,Olive Oil,OO608,Rosemary Extra Virgin Olive Oil 6pk,6,$123.00 ,738.0
1103553,Virginia,661,1103553,900012995,Brenda Albury,Senior Sales Representative,5/8/2019,Retail,Individual,1632,Hyatt Darwent,Olive Oil,OO121,Extra Virgin Olive Oil - Medium 12 pk,1,$19.50 ,19.5
1103586,District of Columbia,662,1103586,900012995,Brenda Albury,Senior Sales Representative,5/13/2019,Retail,Individual,3431,Jake Zellick,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,2,$35.00 ,70.0
1103610,District of Columbia,663,1103610,900012995,Brenda Albury,Senior Sales Representative,5/16/2019,Retail,Individual,2280,Yuri Dudley,Gift Basket,GB103,Lemon EVOO Gift Basket,1,$75.00 ,75.0
1103781,Virginia,664,1103781,900012995,Brenda Albury,Senior Sales Representative,6/13/2019,Retail,Individual,3946,Eberto McGonigle,Bath products,BP300,Mandarin and Olive Body Soap,3,$7.45 ,22.35
1103943,District of Columbia,665,1103943,900012995,Brenda Albury,Senior Sales Representative,7/3/2019,Retail,Individual,2695,Nevil Webberley,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,2,$234.00 ,468.0
1103970,District of Columbia,666,1103970,900012995,Brenda Albury,Senior Sales Representative,7/7/2019,Wholesale,Business,2146,Hahn LLC,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,11,$234.00 ,2574.0
1103995,North Carolina,667,1103995,900012995,Brenda Albury,Senior Sales Representative,7/11/2019,Retail,Individual,1236,Lucille Monnoyer,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,2,$26.00 ,52.0
1104018,West Virginia,668,1104018,900012995,Brenda Albury,Senior Sales Representative,7/14/2019,Wholesale,Business,1435,Konopelski LLC,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,11,$234.00 ,2574.0
1104019,North Carolina,669,1104019,900012995,Brenda Albury,Senior Sales Representative,7/14/2019,Wholesale,Business,1615,Stokes Group,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,3,$234.00 ,702.0
1104109,Virginia,670,1104109,900012995,Brenda Albury,Senior Sales Representative,7/27/2019,Retail,Individual,1554,Normie Shaw,Gift Basket,GB102,Rosmary EVOO Gift Basket,1,$75.00 ,75.0
1104124,Tennessee,671,1104124,900012995,Brenda Albury,Senior Sales Representative,7/28/2019,Retail,Individual,3413,Hendrika Tidman,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,2,$234.00 ,468.0
1104189,District of Columbia,672,1104189,900012995,Brenda Albury,Senior Sales Representative,8/7/2019,Retail,Individual,3198,Conway Baudy,Bath products,BP303,Mandarin and Olive Oil Bar Soap,2,$5.99 ,11.98
1104219,Virginia,673,1104219,900012995,Brenda Albury,Senior Sales Representative,8/12/2019,Retail,Individual,1554,Normie Shaw,Gift Basket,GB303,Scented Olive Oil Lotion Gift Basket,4,$27.00 ,108.0
1104299,Virginia,674,1104299,900012995,Brenda Albury,Senior Sales Representative,8/22/2019,Wholesale,Business,2998,Russel Group,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,6,$234.00 ,1404.0
1104318,North Carolina,675,1104318,900012995,Brenda Albury,Senior Sales Representative,8/26/2019,Retail,Individual,2707,Ab Walsh,Bath products,BP104,Lavender and Olive Oil Bar Soap 3pk,3,$14.50 ,43.5
1104330,North Carolina,676,1104330,900012995,Brenda Albury,Senior Sales Representative,8/27/2019,Retail,Individual,3237,Myrah Smullen,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,2,$234.00 ,468.0
1104441,Virginia,677,1104441,900012995,Brenda Albury,Senior Sales Representative,9/12/2019,Retail,Individual,2706,Chandal Habbal,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,4,$45.00 ,180.0
1104458,North Carolina,678,1104458,900012995,Brenda Albury,Senior Sales Representative,9/15/2019,Retail,Individual,1965,Luce Loxly,Olive Oil,OO301,Extra Virgin Olive Oil - Bold,3,$24.50 ,73.5
1104603,West Virginia,679,1104603,900012995,Brenda Albury,Senior Sales Representative,10/8/2019,Wholesale,Business,1435,Konopelski LLC,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,4,$234.00 ,936.0
1104660,Kentucky,680,1104660,900012995,Brenda Albury,Senior Sales Representative,10/17/2019,Retail,Individual,1590,Brandea Adamsson,Gift Basket,GB102,Rosmary EVOO Gift Basket,1,$75.00 ,75.0
1104661,Maryland,681,1104661,900012995,Brenda Albury,Senior Sales Representative,10/17/2019,Retail,Individual,3010,Niles Aaron,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,2,$123.00 ,246.0
1104674,Tennessee,682,1104674,900012995,Brenda Albury,Senior Sales Representative,10/18/2019,Retail,Individual,1834,Lavena Hacard,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,1,$24.50 ,24.5
1104760,District of Columbia,683,1104760,900012995,Brenda Albury,Senior Sales Representative,10/29/2019,Wholesale,Business,2146,Hahn LLC,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,14,$234.00 ,3276.0
1104811,North Carolina,684,1104811,900012995,Brenda Albury,Senior Sales Representative,11/7/2019,Retail,Individual,1965,Luce Loxly,Bath products,BP300,Mandarin and Olive Body Soap,2,$7.45 ,14.9
1104846,North Carolina,685,1104846,900012995,Brenda Albury,Senior Sales Representative,11/11/2019,Wholesale,Business,1615,Stokes Group,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,13,$45.00 ,585.0
1104835,Tennessee,686,1104835,900012995,Brenda Albury,Senior Sales Representative,11/11/2019,Retail,Individual,1834,Lavena Hacard,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,1,$234.00 ,234.0
1104906,North Carolina,687,1104906,900012995,Brenda Albury,Senior Sales Representative,11/20/2019,Wholesale,Business,2251,Rogahn LLC,Bath products,BP300,Mandarin and Olive Body Soap,8,$7.45 ,59.6
1105057,Kentucky,688,1105057,900012995,Brenda Albury,Senior Sales Representative,12/12/2019,Retail,Individual,3430,Jany Gillam,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,3,$45.00 ,135.0
1105098,West Virginia,689,1105098,900012995,Brenda Albury,Senior Sales Representative,12/18/2019,Wholesale,Business,2581,Gulgowski Inc,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,12,$234.00 ,2808.0
1105133,North Carolina,690,1105133,900012995,Brenda Albury,Senior Sales Representative,12/24/2019,Retail,Individual,1236,Lucille Monnoyer,Bath products,BP301,Mandarin and Olive Bath Salts,1,$8.50 ,8.5
1105198,Kentucky,691,1105198,900012995,Brenda Albury,Senior Sales Representative,1/2/2020,Retail,Individual,1212,Ermentrude Hegley,Bath products,BP103,Lavender and Olive Oil Bar Soap,4,$5.99 ,23.96
1105213,Kentucky,692,1105213,900012995,Brenda Albury,Senior Sales Representative,1/3/2020,Retail,Individual,1212,Ermentrude Hegley,Gift Basket,GB301,Scented Olive Oil Candle Gift Basket,4,$19.50 ,78.0
1105241,Virginia,693,1105241,900012995,Brenda Albury,Senior Sales Representative,1/8/2020,Wholesale,Business,3713,Hansen Group,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,13,$234.00 ,3042.0
1105291,Kentucky,694,1105291,900012995,Brenda Albury,Senior Sales Representative,1/15/2020,Wholesale,Business,3905,Jenkins Group,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,1,$234.00 ,234.0
1105383,Kentucky,695,1105383,900012995,Brenda Albury,Senior Sales Representative,1/29/2020,Retail,Individual,1211,Stacy Mahomet,Olive Oil,OO201,Extra Virgin Olive Oil - Delicate 2pk,4,$45.00 ,180.0
1105385,Virginia,696,1105385,900012995,Brenda Albury,Senior Sales Representative,1/30/2020,Wholesale,Business,3713,Hansen Group,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,13,$234.00 ,3042.0
1105391,Kentucky,697,1105391,900012995,Brenda Albury,Senior Sales Representative,1/31/2020,Retail,Individual,1212,Ermentrude Hegley,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,3,$234.00 ,702.0
1105539,Tennessee,698,1105539,900012995,Brenda Albury,Senior Sales Representative,2/22/2020,Wholesale,Business,1137,Franecki Group,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,12,$234.00 ,2808.0
1105534,Virginia,699,1105534,900012995,Brenda Albury,Senior Sales Representative,2/22/2020,Retail,Individual,3546,Larissa Petrovic,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,2,$234.00 ,468.0
1105567,Maryland,700,1105567,900012995,Brenda Albury,Senior Sales Representative,2/26/2020,Retail,Individual,2639,Yvette Mayze,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,2,$123.00 ,246.0
1105575,District of Columbia,701,1105575,900012995,Brenda Albury,Senior Sales Representative,2/27/2020,Wholesale,Business,2146,Hahn LLC,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,6,$234.00 ,1404.0
1105613,Virginia,702,1105613,900012995,Brenda Albury,Senior Sales Representative,3/4/2020,Retail,Individual,1632,Hyatt Darwent,Bath products,BP100,Lavender and Olive Body Soap,3,$7.45 ,22.35
1105663,North Carolina,703,1105663,900012995,Brenda Albury,Senior Sales Representative,3/10/2020,Retail,Individual,3237,Myrah Smullen,Gift Basket,GB104,Garlic EVOO Gift Basket,3,$75.00 ,225.0
1105698,West Virginia,704,1105698,900012995,Brenda Albury,Senior Sales Representative,3/14/2020,Wholesale,Business,1435,Konopelski LLC,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,5,$234.00 ,1170.0
1105729,Virginia,705,1105729,900012995,Brenda Albury,Senior Sales Representative,3/20/2020,Retail,Individual,2706,Chandal Habbal,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,3,$45.00 ,135.0
1105768,District of Columbia,706,1105768,900012995,Brenda Albury,Senior Sales Representative,3/24/2020,Retail,Individual,1265,Tiena McGarry,Olive Oil,OO207,Basil Extra Virgin Olive Oil 2pk,3,$45.00 ,135.0
1105813,North Carolina,707,1105813,900012995,Brenda Albury,Senior Sales Representative,3/30/2020,Wholesale,Business,2251,Rogahn LLC,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,5,$234.00 ,1170.0
1105925,Tennessee,708,1105925,900012995,Brenda Albury,Senior Sales Representative,4/17/2020,Wholesale,Business,2343,Ondricka LLC,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,14,$234.00 ,3276.0
1105986,Delaware,709,1105986,900012995,Brenda Albury,Senior Sales Representative,4/27/2020,Retail,Business,1469,Raynor Group,Gift Basket,GB301,Scented Olive Oil Candle Gift Basket,2,$19.50 ,39.0
1106004,Virginia,710,1106004,900012995,Brenda Albury,Senior Sales Representative,5/1/2020,Retail,Individual,3946,Eberto McGonigle,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,1,$45.00 ,45.0
1106028,District of Columbia,711,1106028,900012995,Brenda Albury,Senior Sales Representative,5/5/2020,Retail,Individual,1472,Ezekiel Olyonov,Bath products,BP502,Vanilla and Olive Oil Candle,1,$6.99 ,6.99
1106080,Virginia,712,1106080,900012995,Brenda Albury,Senior Sales Representative,5/11/2020,Retail,Individual,2021,Werner Spark,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,1,$14.50 ,14.5
1106095,District of Columbia,713,1106095,900012995,Brenda Albury,Senior Sales Representative,5/13/2020,Retail,Individual,2280,Yuri Dudley,Bath products,BP300,Mandarin and Olive Body Soap,1,$7.45 ,7.45
1106154,Tennessee,714,1106154,900012995,Brenda Albury,Senior Sales Representative,5/21/2020,Wholesale,Business,1137,Franecki Group,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,5,$234.00 ,1170.0
1106156,Virginia,715,1106156,900012995,Brenda Albury,Senior Sales Representative,5/21/2020,Retail,Individual,3946,Eberto McGonigle,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,4,$234.00 ,936.0
1106182,District of Columbia,716,1106182,900012995,Brenda Albury,Senior Sales Representative,5/24/2020,Retail,Individual,3431,Jake Zellick,Gift Basket,GB300,Deluxe Bath Gift Basket,2,$115.00 ,230.0
1106194,West Virginia,717,1106194,900012995,Brenda Albury,Senior Sales Representative,5/26/2020,Wholesale,Business,2581,Gulgowski Inc,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,14,$234.00 ,3276.0
1106209,West Virginia,718,1106209,900012995,Brenda Albury,Senior Sales Representative,5/30/2020,Retail,Individual,4031,Charin Soame,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,2,$234.00 ,468.0
1106241,Kentucky,719,1106241,900012995,Brenda Albury,Senior Sales Representative,6/2/2020,Wholesale,Business,3905,Jenkins Group,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,12,$234.00 ,2808.0
1106313,Maryland,720,1106313,900012995,Brenda Albury,Senior Sales Representative,6/11/2020,Retail,Individual,1910,Janeta Stein,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,2,$45.00 ,90.0
1106317,Maryland,721,1106317,900012995,Brenda Albury,Senior Sales Representative,6/12/2020,Retail,Individual,1910,Janeta Stein,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,2,$35.00 ,70.0
1106321,Tennessee,722,1106321,900012995,Brenda Albury,Senior Sales Representative,6/12/2020,Retail,Individual,1834,Lavena Hacard,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,2,$26.00 ,52.0
1106333,North Carolina,723,1106333,900012995,Brenda Albury,Senior Sales Representative,6/13/2020,Wholesale,Business,2251,Rogahn LLC,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,12,$123.00 ,1476.0
1106338,North Carolina,724,1106338,900012995,Brenda Albury,Senior Sales Representative,6/15/2020,Retail,Individual,3745,Brigitta Dearlove,Bath products,BP501,Vanilla and Olive Bath Salts,2,$8.50 ,17.0
1106353,North Carolina,725,1106353,900012995,Brenda Albury,Senior Sales Representative,6/18/2020,Wholesale,Business,1615,Stokes Group,Gift Basket,GB105,Chili EVOO Gift Basket,7,$75.00 ,525.0
1106358,District of Columbia,726,1106358,900012995,Brenda Albury,Senior Sales Representative,6/19/2020,Retail,Individual,1265,Tiena McGarry,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,2,$123.00 ,246.0
1106363,District of Columbia,727,1106363,900012995,Brenda Albury,Senior Sales Representative,6/20/2020,Retail,Individual,1472,Ezekiel Olyonov,Olive Oil,OO302,Chili Extra Virgin Olive Oil,2,$26.00 ,52.0
1106393,Kentucky,728,1106393,900012995,Brenda Albury,Senior Sales Representative,6/24/2020,Retail,Individual,3430,Jany Gillam,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,3,$30.00 ,90.0
1106446,Tennessee,729,1106446,900012995,Brenda Albury,Senior Sales Representative,7/1/2020,Wholesale,Business,2343,Ondricka LLC,Olive Oil,OO605,Chili Extra Virgin Olive Oil 6pk,11,$123.00 ,1353.0
1106491,Tennessee,730,1106491,900012995,Brenda Albury,Senior Sales Representative,7/6/2020,Retail,Individual,1115,Alano Cudmore,Gift Basket,GB301,Scented Olive Oil Candle Gift Basket,1,$19.50 ,19.5
1106500,Tennessee,731,1106500,900012995,Brenda Albury,Senior Sales Representative,7/6/2020,Retail,Individual,3330,Cornela Bunnell,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,1,$114.00 ,114.0
1106540,District of Columbia,732,1106540,900012995,Brenda Albury,Senior Sales Representative,7/11/2020,Retail,Individual,3431,Jake Zellick,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,2,$123.00 ,246.0
1106616,Tennessee,733,1106616,900012995,Brenda Albury,Senior Sales Representative,7/20/2020,Wholesale,Business,1137,Franecki Group,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,2,$234.00 ,468.0
1106627,Virginia,734,1106627,900012995,Brenda Albury,Senior Sales Representative,7/21/2020,Wholesale,Business,3713,Hansen Group,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,10,$234.00 ,2340.0
1106716,West Virginia,735,1106716,900012995,Brenda Albury,Senior Sales Representative,8/3/2020,Wholesale,Business,2581,Gulgowski Inc,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,6,$234.00 ,1404.0
1106771,Tennessee,736,1106771,900012995,Brenda Albury,Senior Sales Representative,8/10/2020,Wholesale,Business,2343,Ondricka LLC,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,1,$234.00 ,234.0
1106797,Kentucky,737,1106797,900012995,Brenda Albury,Senior Sales Representative,8/13/2020,Wholesale,Business,3905,Jenkins Group,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,3,$234.00 ,702.0
1106846,Virginia,738,1106846,900012995,Brenda Albury,Senior Sales Representative,8/20/2020,Wholesale,Business,3713,Hansen Group,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,2,$234.00 ,468.0
1106870,North Carolina,739,1106870,900012995,Brenda Albury,Senior Sales Representative,8/24/2020,Retail,Individual,3237,Myrah Smullen,Gift Basket,GB104,Garlic EVOO Gift Basket,2,$75.00 ,150.0
1106908,District of Columbia,740,1106908,900012995,Brenda Albury,Senior Sales Representative,8/30/2020,Retail,Individual,2874,Twyla Dinsdale,Gift Basket,GB300,Deluxe Bath Gift Basket,2,$115.00 ,230.0
1106924,Delaware,741,1106924,900012995,Brenda Albury,Senior Sales Representative,9/1/2020,Retail,Individual,2329,Matty Monnoyer,Olive Oil,OO602,Extra Virgin Olive Oil - Medium 6pk,4,$114.00 ,456.0
1106950,Kentucky,742,1106950,900012995,Brenda Albury,Senior Sales Representative,9/5/2020,Retail,Individual,1211,Stacy Mahomet,Bath products,BP104,Lavender and Olive Oil Bar Soap 3pk,2,$14.50 ,29.0
1106959,Delaware,743,1106959,900012995,Brenda Albury,Senior Sales Representative,9/6/2020,Retail,Individual,2329,Matty Monnoyer,Olive Oil,OO308,Basil Extra Virgin Olive Oil,3,$26.00 ,78.0
1107029,Tennessee,744,1107029,900012995,Brenda Albury,Senior Sales Representative,9/16/2020,Retail,Individual,3069,Siouxie Chattington,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,3,$234.00 ,702.0
1107087,Maryland,745,1107087,900012995,Brenda Albury,Senior Sales Representative,9/24/2020,Wholesale,Business,1710,Mohr LLC,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,14,$234.00 ,3276.0
1107084,Tennessee,746,1107084,900012995,Brenda Albury,Senior Sales Representative,9/24/2020,Retail,Individual,2342,Nora Geffcock,Bath products,BP101,Lavender and Olive Bath Salts,2,$8.50 ,17.0
1107142,Tennessee,747,1107142,900012995,Brenda Albury,Senior Sales Representative,10/3/2020,Wholesale,Business,1137,Franecki Group,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,6,$234.00 ,1404.0
1107208,Virginia,748,1107208,900012995,Brenda Albury,Senior Sales Representative,10/12/2020,Retail,Individual,1632,Hyatt Darwent,Bath products,BP103,Lavender and Olive Oil Bar Soap,1,$5.99 ,5.99
1107252,Kentucky,749,1107252,900012995,Brenda Albury,Senior Sales Representative,10/20/2020,Retail,Individual,4117,Renato Wadeling,Gift Basket,GB106,Basil EVOO Gift Basket,4,$75.00 ,300.0
1107268,Maryland,750,1107268,900012995,Brenda Albury,Senior Sales Representative,10/21/2020,Retail,Individual,1910,Janeta Stein,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,3,$234.00 ,702.0
1107352,North Carolina,751,1107352,900012995,Brenda Albury,Senior Sales Representative,11/3/2020,Retail,Individual,1990,Hakeem Poltone,Bath products,BP500,Vanilla and Olive Oil Body Soap,1,$7.45 ,7.45
1107401,District of Columbia,752,1107401,900012995,Brenda Albury,Senior Sales Representative,11/10/2020,Retail,Individual,1993,Daisie Connelly,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,2,$17.50 ,35.0
1107463,West Virginia,753,1107463,900012995,Brenda Albury,Senior Sales Representative,11/18/2020,Wholesale,Business,1435,Konopelski LLC,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,1,$234.00 ,234.0
