order number,employee id,employee name,employee name,employee_job_title,order date,order type,customer type,cust id,customer name,customer name,prod category,prod number,prod_name,quantity,price,order total
1103460,900012349,Clement Carry,Clement Carry,Sales Associate I,4/27/2019,Retail,Individual,1217,Llewellyn Fromont,Llewellyn Fromont,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,2,$45.00 ,90
1103565,900012349,Clement Carry,Clement Carry,Sales Associate I,5/9/2019,Retail,Individual,3289,Danice Bannell,Danice Bannell,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,2,$45.00 ,90
1103584,900012349,Clement Carry,Clement Carry,Sales Associate I,5/12/2019,Retail,Individual,2420,Perry Brace,Perry Brace,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,3,$26.00 ,78
1103670,900012349,Clement Carry,Clement Carry,Sales Associate I,5/25/2019,Retail,Individual,3952,Hanson Prichet,Hanson Prichet,Bath products,BP304,Mandarin and Olive Oil Bar Soap 3pk,4,$14.50 ,58
1103680,900012349,Clement Carry,Clement Carry,Sales Associate I,5/26/2019,Wholesale,Business,2166,O'Hara Group,O'Hara Group,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,14,$234.00 ,3276
1103810,900012349,Clement Carry,Clement Carry,Sales Associate I,6/16/2019,Retail,Individual,3558,Isidore Stronack,Isidore Stronack,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,1,$45.00 ,45
1103861,900012349,Clement Carry,Clement Carry,Sales Associate I,6/23/2019,Wholesale,Business,3199,Bergnaum LLC,Bergnaum LLC,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,3,$234.00 ,702
1103886,900012349,Clement Carry,Clement Carry,Sales Associate I,6/26/2019,Wholesale,Business,2209,Gleichner Inc,Gleichner Inc,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,5,$234.00 ,1170
1103996,900012349,Clement Carry,Clement Carry,Sales Associate I,7/11/2019,Retail,Individual,3558,Isidore Stronack,Isidore Stronack,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,4,$24.50 ,98
1104184,900012349,Clement Carry,Clement Carry,Sales Associate I,8/6/2019,Wholesale,Business,2209,Gleichner Inc,Gleichner Inc,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,3,$234.00 ,702
1104215,900012349,Clement Carry,Clement Carry,Sales Associate I,8/11/2019,Retail,Individual,3303,Yuri Edison,Yuri Edison,Olive Oil,OO601,Extra Virgin Olive Oil - Bold 6pk,3,$114.00 ,342
1104338,900012349,Clement Carry,Clement Carry,Sales Associate I,8/28/2019,Wholesale,Business,2925,Hilpert Group,Hilpert Group,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,2,$234.00 ,468
1104360,900012349,Clement Carry,Clement Carry,Sales Associate I,8/31/2019,Retail,Individual,3539,Mellisent Yashaev,Mellisent Yashaev,Gift Basket,GB100,Organic EVOO Gift Basket,2,$70.00 ,140
1104383,900012349,Clement Carry,Clement Carry,Sales Associate I,9/4/2019,Retail,Individual,2909,Harriot Roydon,Harriot Roydon,Olive Oil,OO309,Garlic Extra Virgin Olive Oil,4,$26.00 ,104
1104380,900012349,Clement Carry,Clement Carry,Sales Associate I,9/4/2019,Retail,Individual,1436,Fawne Mussared,Fawne Mussared,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,3,$26.00 ,78
1104412,900012349,Clement Carry,Clement Carry,Sales Associate I,9/9/2019,Retail,Individual,1334,Jackie Johnes,Jackie Johnes,Olive Oil,OO608,Rosemary Extra Virgin Olive Oil 6pk,4,$123.00 ,492
1104523,900012349,Clement Carry,Clement Carry,Sales Associate I,9/26/2019,Retail,Individual,1434,David De Giovanni,David De Giovanni,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,1,$26.00 ,26
1104612,900012349,Clement Carry,Clement Carry,Sales Associate I,10/9/2019,Retail,Individual,1149,Bronson Lunnon,Bronson Lunnon,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,1,$35.00 ,35
1104696,900012349,Clement Carry,Clement Carry,Sales Associate I,10/21/2019,Retail,Individual,3750,Bryanty Issit,Bryanty Issit,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,3,$30.00 ,90
1104781,900012349,Clement Carry,Clement Carry,Sales Associate I,11/2/2019,Retail,Individual,1798,Betsy Buncombe,Betsy Buncombe,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,1,$45.00 ,45
1104803,900012349,Clement Carry,Clement Carry,Sales Associate I,11/6/2019,Retail,Individual,1434,David De Giovanni,David De Giovanni,Gift Basket,GB101,Infused EVOO Gift Basket,4,$75.00 ,300
1104886,900012349,Clement Carry,Clement Carry,Sales Associate I,11/17/2019,Wholesale,Business,2925,Hilpert Group,Hilpert Group,Bath products,BP103,Lavender and Olive Oil Bar Soap,7,$5.99 ,41.93
1104966,900012349,Clement Carry,Clement Carry,Sales Associate I,11/28/2019,Wholesale,Business,2925,Hilpert Group,Hilpert Group,Gift Basket,GB104,Garlic EVOO Gift Basket,9,$75.00 ,675
1104965,900012349,Clement Carry,Clement Carry,Sales Associate I,11/28/2019,Retail,Individual,1455,Daveen Ottey,Daveen Ottey,Gift Basket,GB100,Organic EVOO Gift Basket,4,$70.00 ,280
1104999,900012349,Clement Carry,Clement Carry,Sales Associate I,12/3/2019,Retail,Individual,3985,Alexina Ould,Alexina Ould,Olive Oil,OO207,Basil Extra Virgin Olive Oil 2pk,1,$45.00 ,45
1105048,900012349,Clement Carry,Clement Carry,Sales Associate I,12/10/2019,Retail,Individual,1217,Llewellyn Fromont,Llewellyn Fromont,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,2,$45.00 ,90
1105142,900012349,Clement Carry,Clement Carry,Sales Associate I,12/25/2019,Wholesale,Business,2166,O'Hara Group,O'Hara Group,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,11,$234.00 ,2574
1105178,900012349,Clement Carry,Clement Carry,Sales Associate I,12/30/2019,Retail,Individual,2051,Bone Gellion,Bone Gellion,Bath products,BP301,Mandarin and Olive Bath Salts,1,$8.50 ,8.5
1105250,900012349,Clement Carry,Clement Carry,Sales Associate I,1/9/2020,Retail,Individual,3881,Thatcher McQuillan,Thatcher McQuillan,Olive Oil,OO302,Chili Extra Virgin Olive Oil,1,$26.00 ,26
1105261,900012349,Clement Carry,Clement Carry,Sales Associate I,1/10/2020,Wholesale,Business,2925,Hilpert Group,Hilpert Group,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,2,$234.00 ,468
1105396,900012349,Clement Carry,Clement Carry,Sales Associate I,2/1/2020,Retail,Individual,1217,Llewellyn Fromont,Llewellyn Fromont,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,4,$26.00 ,104
1105512,900012349,Clement Carry,Clement Carry,Sales Associate I,2/16/2020,Retail,Individual,1334,Jackie Johnes,Jackie Johnes,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,2,$24.50 ,49
1105523,900012349,Clement Carry,Clement Carry,Sales Associate I,2/19/2020,Wholesale,Business,3986,Runolfsdottir Group,Runolfsdottir Group,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,8,$234.00 ,1872
1105638,900012349,Clement Carry,Clement Carry,Sales Associate I,3/7/2020,Retail,Individual,2262,Merry Hales,Merry Hales,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,2,$123.00 ,246
1105892,900012349,Clement Carry,Clement Carry,Sales Associate I,4/12/2020,Retail,Individual,3289,Danice Bannell,Danice Bannell,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,1,$45.00 ,45
1105950,900012349,Clement Carry,Clement Carry,Sales Associate I,4/22/2020,Retail,Individual,3303,Yuri Edison,Yuri Edison,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,4,$45.00 ,180
1106007,900012349,Clement Carry,Clement Carry,Sales Associate I,5/2/2020,Retail,Individual,4110,Ag Vink,Ag Vink,Bath products,BP501,Vanilla and Olive Bath Salts,1,$8.50 ,8.5
1106012,900012349,Clement Carry,Clement Carry,Sales Associate I,5/2/2020,Retail,Individual,1455,Daveen Ottey,Daveen Ottey,Bath products,BP503,Vanilla and Olive Oil Bar Soap,1,$5.99 ,5.99
1106059,900012349,Clement Carry,Clement Carry,Sales Associate I,5/10/2020,Retail,Individual,3217,Kareem Cavan,Kareem Cavan,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,1,$234.00 ,234
1106068,900012349,Clement Carry,Clement Carry,Sales Associate I,5/10/2020,Retail,Individual,2372,Dorella Saxton,Dorella Saxton,Bath products,BP103,Lavender and Olive Oil Bar Soap,3,$5.99 ,17.97
1106073,900012349,Clement Carry,Clement Carry,Sales Associate I,5/11/2020,Retail,Individual,2308,Morry Crank,Morry Crank,Olive Oil,OO121,Extra Virgin Olive Oil - Medium 12 pk,4,$19.50 ,78
1106113,900012349,Clement Carry,Clement Carry,Sales Associate I,5/15/2020,Retail,Individual,1798,Betsy Buncombe,Betsy Buncombe,Bath products,BP302,Mandarin and Olive Candle,1,$6.99 ,6.99
1106190,900012349,Clement Carry,Clement Carry,Sales Associate I,5/26/2020,Retail,Individual,3249,Nancie Motherwell,Nancie Motherwell,Olive Oil,OO201,Extra Virgin Olive Oil - Delicate 2pk,4,$45.00 ,180
1106200,900012349,Clement Carry,Clement Carry,Sales Associate I,5/28/2020,Retail,Individual,3539,Mellisent Yashaev,Mellisent Yashaev,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,3,$24.50 ,73.5
1106253,900012349,Clement Carry,Clement Carry,Sales Associate I,6/4/2020,Wholesale,Business,2166,O'Hara Group,O'Hara Group,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,3,$234.00 ,702
1106252,900012349,Clement Carry,Clement Carry,Sales Associate I,6/4/2020,Retail,Individual,3952,Hanson Prichet,Hanson Prichet,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,2,$35.00 ,70
1106280,900012349,Clement Carry,Clement Carry,Sales Associate I,6/7/2020,Retail,Individual,3164,Jillane Matuska,Jillane Matuska,Bath products,BP103,Lavender and Olive Oil Bar Soap,4,$5.99 ,23.96
1106318,900012349,Clement Carry,Clement Carry,Sales Associate I,6/12/2020,Retail,Individual,3289,Danice Bannell,Danice Bannell,Olive Oil,OO204,Lemon Extra Virgin Olive Oil 2pk,2,$45.00 ,90
1106434,900012349,Clement Carry,Clement Carry,Sales Associate I,6/28/2020,Retail,Individual,1716,Chrissie Gothliff,Chrissie Gothliff,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,4,$14.50 ,58
1106439,900012349,Clement Carry,Clement Carry,Sales Associate I,6/29/2020,Retail,Individual,3881,Thatcher McQuillan,Thatcher McQuillan,Bath products,BP500,Vanilla and Olive Oil Body Soap,2,$7.45 ,14.9
1106458,900012349,Clement Carry,Clement Carry,Sales Associate I,7/2/2020,Retail,Individual,3750,Bryanty Issit,Bryanty Issit,Bath products,BP100,Lavender and Olive Body Soap,1,$7.45 ,7.45
1106467,900012349,Clement Carry,Clement Carry,Sales Associate I,7/3/2020,Retail,Individual,4023,Sal Tettley,Sal Tettley,Bath products,BP501,Vanilla and Olive Bath Salts,4,$8.50 ,34
1106547,900012349,Clement Carry,Clement Carry,Sales Associate I,7/12/2020,Retail,Individual,4110,Ag Vink,Ag Vink,Bath products,BP101,Lavender and Olive Bath Salts,2,$8.50 ,17
1106592,900012349,Clement Carry,Clement Carry,Sales Associate I,7/18/2020,Retail,Individual,3164,Jillane Matuska,Jillane Matuska,Bath products,BP500,Vanilla and Olive Oil Body Soap,4,$7.45 ,29.8
1106611,900012349,Clement Carry,Clement Carry,Sales Associate I,7/20/2020,Retail,Individual,2262,Merry Hales,Merry Hales,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,1,$45.00 ,45
1106667,900012349,Clement Carry,Clement Carry,Sales Associate I,7/27/2020,Retail,Individual,2051,Bone Gellion,Bone Gellion,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,4,$45.00 ,180
1106695,900012349,Clement Carry,Clement Carry,Sales Associate I,7/30/2020,Retail,Individual,2881,Bert Girardi,Bert Girardi,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,2,$123.00 ,246
1106751,900012349,Clement Carry,Clement Carry,Sales Associate I,8/8/2020,Retail,Individual,2051,Bone Gellion,Bone Gellion,Bath products,BP303,Mandarin and Olive Oil Bar Soap,2,$5.99 ,11.98
1106820,900012349,Clement Carry,Clement Carry,Sales Associate I,8/17/2020,Retail,Individual,2420,Perry Brace,Perry Brace,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,2,$234.00 ,468
1106841,900012349,Clement Carry,Clement Carry,Sales Associate I,8/20/2020,Retail,Individual,3539,Mellisent Yashaev,Mellisent Yashaev,Olive Oil,OO207,Basil Extra Virgin Olive Oil 2pk,3,$45.00 ,135
1106888,900012349,Clement Carry,Clement Carry,Sales Associate I,8/26/2020,Retail,Individual,1436,Fawne Mussared,Fawne Mussared,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,4,$30.00 ,120
1107014,900012349,Clement Carry,Clement Carry,Sales Associate I,9/15/2020,Retail,Individual,2909,Harriot Roydon,Harriot Roydon,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,3,$24.50 ,73.5
1107248,900012349,Clement Carry,Clement Carry,Sales Associate I,10/19/2020,Retail,Individual,2881,Bert Girardi,Bert Girardi,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,2,$45.00 ,90
1107278,900012349,Clement Carry,Clement Carry,Sales Associate I,10/22/2020,Wholesale,Business,2209,Gleichner Inc,Gleichner Inc,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,13,$234.00 ,3042
1107467,900012349,Clement Carry,Clement Carry,Sales Associate I,11/19/2020,Retail,Individual,1336,Krysta Djurdjevic,Krysta Djurdjevic,Bath products,BP302,Mandarin and Olive Candle,2,$6.99 ,13.98
1107589,900012349,Clement Carry,Clement Carry,Sales Associate I,12/4/2020,Retail,Individual,3750,Bryanty Issit,Bryanty Issit,Bath products,BP500,Vanilla and Olive Oil Body Soap,3,$7.45 ,22.35
1107642,900012349,Clement Carry,Clement Carry,Sales Associate I,12/11/2020,Retail,Individual,3164,Jillane Matuska,Jillane Matuska,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,2,$123.00 ,246
1107693,900012349,Clement Carry,Clement Carry,Sales Associate I,12/18/2020,Retail,Individual,2262,Merry Hales,Merry Hales,Olive Oil,OO207,Basil Extra Virgin Olive Oil 2pk,2,$45.00 ,90
1107870,900012349,Clement Carry,Clement Carry,Sales Associate I,1/13/2021,Wholesale,Business,3986,Runolfsdottir Group,Runolfsdottir Group,Gift Basket,GB300,Deluxe Bath Gift Basket,10,$115.00 ,1150
1107889,900012349,Clement Carry,Clement Carry,Sales Associate I,1/15/2021,Retail,Individual,2909,Harriot Roydon,Harriot Roydon,Gift Basket,GB100,Organic EVOO Gift Basket,4,$70.00 ,280
1102921,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,2/7/2019,Retail,Individual,2970,Shela Welman,Shela Welman,Olive Oil,OO302,Chili Extra Virgin Olive Oil,3,$26.00 ,78
1102955,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,2/11/2019,Retail,Individual,1280,Gloria Spillett,Gloria Spillett,Bath products,BP300,Mandarin and Olive Body Soap,4,$7.45 ,29.8
1102948,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,2/11/2019,Retail,Individual,2888,Lane Wishkar,Lane Wishkar,Olive Oil,OO301,Extra Virgin Olive Oil - Bold,3,$24.50 ,73.5
1102995,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,2/17/2019,Wholesale,Business,2653,Hagenes LLC,Hagenes LLC,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,11,$234.00 ,2574
1102990,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,2/17/2019,Retail,Individual,1259,Deedee Bernardes,Deedee Bernardes,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,4,$26.00 ,104
1103047,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,2/24/2019,Retail,Individual,1489,Izaak Belfelt,Izaak Belfelt,Bath products,BP303,Mandarin and Olive Oil Bar Soap,3,$5.99 ,17.97
1103078,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,3/4/2019,Wholesale,Business,2653,Hagenes LLC,Hagenes LLC,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,5,$123.00 ,615
1103084,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,3/5/2019,Retail,Individual,4016,Doro Elnor,Doro Elnor,Bath products,BP302,Mandarin and Olive Candle,1,$6.99 ,6.99
1103111,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,3/11/2019,Retail,Individual,4112,Ethelred Cleworth,Ethelred Cleworth,Gift Basket,GB303,Scented Olive Oil Lotion Gift Basket,4,$27.00 ,108
1103124,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,3/13/2019,Retail,Individual,1308,Martha Willoway,Martha Willoway,Olive Oil,OO301,Extra Virgin Olive Oil - Bold,3,$24.50 ,73.5
1103119,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,3/13/2019,Retail,Individual,2237,Kirsti Clericoates,Kirsti Clericoates,Bath products,BP301,Mandarin and Olive Bath Salts,2,$8.50 ,17
1103174,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,3/18/2019,Wholesale,Business,3327,Kassulke Inc,Kassulke Inc,Bath products,BP105,Lavender and Olive Oil Lotion,8,$9.99 ,79.92
1103189,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,3/20/2019,Retail,Individual,2628,Ethelin Chapell,Ethelin Chapell,Bath products,BP302,Mandarin and Olive Candle,1,$6.99 ,6.99
1103195,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,3/21/2019,Retail,Individual,2204,Ricoriki Hargreaves,Ricoriki Hargreaves,Bath products,BP105,Lavender and Olive Oil Lotion,4,$9.99 ,39.96
1103249,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,3/30/2019,Wholesale,Business,3707,West Inc,West Inc,Bath products,BP300,Mandarin and Olive Body Soap,11,$7.45 ,81.95
1103266,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,4/1/2019,Retail,Individual,2844,Roselle Knevit,Roselle Knevit,Olive Oil,OO301,Extra Virgin Olive Oil - Bold,4,$24.50 ,98
1103313,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,4/7/2019,Retail,Individual,2244,Buffy Mourant,Buffy Mourant,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,1,$45.00 ,45
1103324,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,4/8/2019,Retail,Individual,2693,Chancey Dives,Chancey Dives,Bath products,BP301,Mandarin and Olive Bath Salts,4,$8.50 ,34
1103368,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,4/14/2019,Retail,Individual,2520,Christophe Meletti,Christophe Meletti,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,4,$123.00 ,492
1103400,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,4/18/2019,Retail,Individual,2575,Ferguson Rabb,Ferguson Rabb,Gift Basket,GB103,Lemon EVOO Gift Basket,3,$75.00 ,225
1103417,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,4/21/2019,Retail,Individual,2861,Ralina Sneden,Ralina Sneden,Bath products,BP302,Mandarin and Olive Candle,3,$6.99 ,20.97
1103434,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,4/23/2019,Retail,Individual,2504,Enrique Hynard,Enrique Hynard,Olive Oil,OO303,Extra Virgin Olive Oil - Delicate,2,$24.50 ,49
1103428,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,4/23/2019,Retail,Individual,1153,Arlyne Ranklin,Arlyne Ranklin,Bath products,BP100,Lavender and Olive Body Soap,2,$7.45 ,14.9
1103442,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,4/24/2019,Retail,Individual,2006,Fawnia Le Sarr,Fawnia Le Sarr,Olive Oil,OO605,Chili Extra Virgin Olive Oil 6pk,3,$123.00 ,369
1103487,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,4/29/2019,Wholesale,Business,3707,West Inc,West Inc,Olive Oil,OO309,Garlic Extra Virgin Olive Oil,9,$26.00 ,234
1103519,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,5/3/2019,Retail,Individual,3521,Carmelia Badder,Carmelia Badder,Bath products,BP104,Lavender and Olive Oil Bar Soap 3pk,2,$14.50 ,29
1103544,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,5/7/2019,Retail,Individual,3242,Tish Muneely,Tish Muneely,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,3,$234.00 ,702
1103587,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,5/13/2019,Retail,Individual,2861,Ralina Sneden,Ralina Sneden,Bath products,BP102,Lavender and Olive Candle,1,$6.99 ,6.99
1103599,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,5/14/2019,Wholesale,Business,3707,West Inc,West Inc,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,11,$234.00 ,2574
1103625,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,5/18/2019,Retail,Individual,2587,Renato Tuxwell,Renato Tuxwell,Bath products,BP102,Lavender and Olive Candle,3,$6.99 ,20.97
1103728,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,6/4/2019,Wholesale,Business,3677,Rosenbaum LLC,Rosenbaum LLC,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,2,$234.00 ,468
1103721,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,6/4/2019,Retail,Individual,3706,Rebeka Espinosa,Rebeka Espinosa,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,4,$30.00 ,120
1103722,900010428,Colby Hallberg,Colby Hallberg,Sales Representative,6/4/2019,Retail,Individual,3596,Simona Moylan,Simona Moylan,Bath products,BP305,Mandarin and Olive Oil Lotion,4,$9.99 ,39.96
